id_client,age,anciennete_mois,nb_seances_moy_mois,abonnement_premium,coaching,satisfaction,revenu_mensuel,churn
535,31.0,34,7.7,1,0,7.9,89.92,0
536,38.0,2,0.9,0,0,1.9,37.1,0
537,29.0,69,6.9,1,1,10.0,115.17,0
538,34.0,31,4.6,0,1,5.9,55.4,0
539,48.0,68,7.6,0,0,7.9,78.0,0
540,32.0,70,4.9,0,0,6.1,41.0,0
541,46.0,19,5.7,0,0,5.4,44.4,0
542,26.0,72,5.7,0,0,7.4,54.46,0
543,43.0,13,6.4,1,1,5.3,102.81,0
544,52.0,65,5.9,0,0,7.9,59.75,0
545,18.0,6,3.2,1,0,1.5,72.58,1
546,30.0,71,4.5,0,0,7.4,69.33,0
547,43.0,27,5.0,0,0,5.5,45.81,0
548,35.0,52,7.5,0,1,9.0,97.95,0
549,41.0,48,6.0,0,0,6.9,45.07,0
550,31.0,68,3.7,0,0,5.7,36.05,0
551,38.0,44,3.2,1,0,4.3,61.4,1
552,36.0,17,6.3,0,0,4.0,42.25,0
553,49.0,38,4.1,1,0,1.3,79.73,0
554,40.0,10,6.5,0,0,4.9,74.73,0
555,41.0,54,4.9,1,0,5.1,88.51,0
556,33.0,6,7.9,0,1,6.5,74.18,0
557,33.0,6,3.5,1,0,1.9,95.43,1
558,33.0,52,7.9,0,0,9.1,70.5,0
559,41.0,15,7.0,0,1,8.2,100.28,0
560,33.0,68,4.1,0,0,6.6,49.2,0
561,40.0,57,3.2,0,1,6.3,64.93,0
562,58.0,56,8.9,0,0,9.3,70.52,0
563,46.0,7,3.2,0,0,3.7,66.63,0
564,34.0,51,5.6,1,0,8.1,96.94,0
565,50.0,58,5.7,0,0,6.1,57.87,0
566,33.0,64,5.0,0,1,6.7,71.89,0
567,18.0,26,6.6,0,0,6.2,70.26,0
568,27.0,58,3.1,1,1,4.8,72.06,0
569,19.0,31,8.9,0,0,8.0,52.59,0
570,34.0,66,3.4,0,0,5.9,36.4,0
571,38.0,13,4.7,0,0,3.8,57.32,0
572,54.0,18,2.1,0,0,4.2,51.23,1
573,41.0,13,7.1,0,0,5.7,53.02,0
574,35.0,24,8.8,1,0,7.9,114.26,0
575,46.0,57,9.0,0,0,10.0,69.72,0
576,18.0,29,7.3,0,1,8.0,90.61,0
577,40.0,56,4.3,1,1,6.9,90.89,0
578,45.0,54,5.0,0,1,7.3,73.85,0
579,23.0,5,4.4,1,0,3.7,94.83,1
580,49.0,35,2.6,1,0,3.9,62.51,0
581,41.0,19,4.4,1,1,7.2,87.63,0
582,33.0,55,6.8,0,0,6.9,70.75,0
583,44.0,69,3.3,0,0,5.5,56.07,0
584,60.0,44,0.5,1,1,5.0,62.42,0
585,39.0,38,2.5,0,1,5.8,66.14,0
586,40.0,62,6.6,0,0,7.7,68.55,0
587,33.0,22,1.6,0,0,2.0,55.27,0
588,29.0,40,4.1,0,0,4.3,46.26,0
589,46.0,26,4.2,1,0,3.4,89.63,1
590,29.0,5,5.5,1,0,4.1,84.19,0
591,38.0,54,5.5,0,0,7.1,54.35,0
592,33.0,49,5.8,1,0,6.9,,0
593,42.0,3,4.7,0,0,3.4,58.48,0
594,41.0,38,3.1,1,0,4.4,58.87,0
595,48.0,14,6.8,0,0,4.5,53.09,0
596,32.0,47,1.5,0,0,3.9,43.41,0
597,35.0,14,6.6,0,0,3.9,81.29,0
598,28.0,38,7.3,0,0,7.3,52.25,0
599,33.0,64,9.7,0,1,10.0,91.04,0
600,41.0,44,3.5,0,0,4.7,50.39,0
601,45.0,70,3.9,1,1,7.7,88.87,0
602,28.0,65,5.1,1,1,7.3,81.73,0
603,46.0,25,5.0,1,0,4.7,71.24,0
604,51.0,16,6.7,1,1,9.0,113.24,0
605,42.0,15,6.0,1,0,4.9,82.42,0
606,56.0,3,4.3,1,0,2.9,80.15,0
607,30.0,67,4.8,0,0,5.1,40.38,0
608,25.0,37,6.9,1,0,7.0,92.69,0
609,20.0,55,2.5,0,0,4.9,21.39,1
610,52.0,38,4.5,0,0,4.6,60.48,0
611,44.0,63,6.1,0,0,7.2,74.23,0
612,37.0,1,2.9,0,0,0.7,30.4,1
613,40.0,71,0.5,1,0,4.0,51.78,0
614,26.0,19,7.9,1,0,7.0,79.64,0
615,62.0,52,5.0,1,1,5.3,100.71,0
616,39.0,30,2.5,1,0,3.2,68.95,0
617,39.0,55,6.8,0,0,9.3,50.82,0
618,45.0,14,4.6,1,0,4.1,72.13,0
619,42.0,13,2.9,0,0,3.2,55.42,0
620,40.0,27,5.7,0,0,6.4,64.26,0
621,30.0,9,5.1,1,1,6.1,102.47,0
622,42.0,41,3.8,1,0,4.3,84.84,0
623,56.0,48,3.5,1,1,4.7,110.36,0
624,51.0,12,2.9,0,1,6.9,66.12,0
625,53.0,10,6.5,1,0,5.8,90.43,0
626,32.0,6,2.5,0,1,4.4,59.69,0
627,28.0,34,3.4,0,0,5.1,48.73,0
628,36.0,52,5.2,0,1,8.9,68.96,0
629,38.0,41,7.9,0,0,8.4,52.73,0
630,48.0,6,5.3,0,0,4.0,64.32,0
631,21.0,2,6.2,0,1,5.6,87.86,0
632,53.0,15,5.2,1,0,5.1,81.72,0
633,36.0,17,6.8,0,1,7.3,85.33,0
634,33.0,16,8.9,0,0,7.1,67.41,0
635,27.0,28,4.1,0,0,5.3,62.65,0
636,21.0,72,5.0,1,0,9.2,67.99,0
637,46.0,10,5.3,1,1,4.8,115.82,0
638,38.0,10,6.1,0,0,5.2,66.14,0
639,25.0,10,5.3,0,0,3.2,59.24,0
640,25.0,28,3.9,0,0,4.3,53.07,0
641,34.0,24,5.0,0,1,4.5,85.06,0
642,54.0,19,9.9,0,0,7.2,73.7,0
643,35.0,68,5.6,0,0,7.4,66.0,0
644,22.0,56,1.2,0,0,4.7,31.9,0
645,35.0,67,4.2,1,0,4.8,80.7,0
646,35.0,42,5.0,0,1,7.6,59.39,0
647,18.0,12,4.7,0,0,3.9,46.85,0
648,37.0,18,4.9,1,0,5.8,96.86,0
649,35.0,23,5.6,1,0,4.6,96.18,0
650,44.0,6,6.0,1,0,4.9,101.57,0
651,56.0,53,5.5,0,0,6.4,69.0,0
652,49.0,42,6.9,0,1,7.5,78.16,0
653,35.0,66,2.0,0,0,4.1,34.95,0
654,26.0,30,4.5,0,0,3.9,62.37,0
655,63.0,9,5.9,0,0,2.8,70.14,0
656,38.0,42,5.5,1,1,9.0,116.42,0
657,38.0,34,3.7,1,0,3.9,75.41,0
658,37.0,40,3.9,1,1,6.7,94.03,0
659,39.0,17,3.3,1,0,2.1,83.55,0
660,36.0,29,7.0,0,0,6.4,49.49,0
661,32.0,50,1.3,1,0,3.9,59.79,0
662,32.0,49,2.4,1,0,4.2,64.61,0
663,37.0,61,5.8,1,1,7.8,101.73,0
664,32.0,46,6.1,0,0,7.4,73.68,0
665,30.0,46,1.8,0,0,1.5,45.34,1
666,39.0,17,6.3,0,0,3.7,62.5,0
667,35.0,66,5.4,0,0,6.9,41.54,0
668,53.0,5,6.0,1,1,3.6,93.82,0
669,18.0,54,5.1,1,1,7.0,108.8,0
670,48.0,16,5.9,1,0,4.4,,0
671,50.0,7,5.9,0,0,6.0,71.88,0
672,18.0,8,5.9,0,0,3.9,52.6,0
673,34.0,72,5.5,0,1,8.4,77.87,0
674,34.0,38,4.8,1,1,4.9,97.47,0
675,23.0,54,4.8,0,1,7.7,83.05,0
676,30.0,15,5.5,1,0,4.6,102.92,0
677,26.0,50,6.7,1,0,6.1,82.63,0
678,55.0,56,8.9,1,0,10.0,79.29,0
679,47.0,9,6.1,1,0,5.5,90.16,0
680,50.0,8,5.8,1,0,3.9,87.92,0
681,45.0,19,7.4,0,0,4.2,48.99,1
682,26.0,51,5.8,1,0,5.5,74.1,0
683,32.0,72,2.9,0,0,7.1,40.0,0
684,42.0,57,3.5,0,0,5.5,59.11,0
685,25.0,68,8.7,0,0,8.7,62.98,0
686,45.0,31,3.6,1,0,5.4,70.19,0
687,35.0,3,6.1,0,0,4.3,41.01,0
688,34.0,43,3.0,1,0,4.3,74.99,0
689,45.0,29,7.6,1,0,9.1,80.42,0
690,42.0,10,4.1,1,1,5.8,117.13,0
691,34.0,12,5.2,0,0,3.9,47.32,0
692,49.0,46,4.5,1,0,5.9,87.21,0
693,27.0,30,6.0,0,0,6.3,65.41,0
694,44.0,32,5.3,0,1,7.7,68.05,0
695,43.0,47,6.8,1,0,6.1,100.2,0
696,34.0,63,6.3,0,0,9.2,41.33,0
697,41.0,26,5.6,0,1,8.1,77.56,0
698,25.0,3,6.3,1,0,3.6,93.57,0
699,47.0,23,6.4,0,0,5.6,59.59,0
700,36.0,50,4.2,0,1,7.0,59.58,0
701,32.0,36,4.1,1,1,6.3,111.06,0
702,48.0,13,8.1,0,0,7.1,69.25,0
703,30.0,29,6.4,0,1,7.1,76.51,0
704,23.0,38,5.8,1,0,6.4,72.99,0
705,22.0,5,3.4,1,0,3.3,72.94,0
706,44.0,20,1.4,1,0,2.5,59.99,0
707,25.0,14,4.4,1,0,,74.18,0
708,55.0,8,4.1,0,0,3.8,66.98,0
709,18.0,48,4.4,1,1,7.2,113.23,0
710,54.0,13,6.7,1,0,3.4,91.03,0
711,40.0,24,8.1,0,0,5.8,77.15,0
712,37.0,65,7.2,1,0,7.0,76.2,0
713,32.0,34,3.8,1,0,3.3,74.86,0
714,41.0,51,6.1,0,0,5.8,63.06,0
715,37.0,3,4.0,1,0,4.0,72.96,0
716,49.0,58,1.3,1,1,6.7,77.22,0
717,39.0,72,4.8,0,1,9.1,66.34,0
718,39.0,55,7.5,1,0,7.0,92.96,0
719,34.0,42,4.3,1,0,4.2,88.1,1
720,37.0,21,6.7,1,0,5.1,101.44,0
721,41.0,10,3.7,0,0,2.3,48.34,0
722,20.0,57,6.4,0,0,8.6,72.55,0
723,24.0,25,4.5,0,0,3.1,43.24,0
724,45.0,56,8.0,1,0,8.7,100.87,0
725,39.0,38,4.4,1,0,3.7,75.74,0
726,36.0,61,3.9,0,1,7.8,62.76,0
727,38.0,47,7.9,0,0,7.5,91.27,0
728,41.0,54,3.8,0,0,4.3,44.5,0
729,32.0,46,5.4,1,0,5.5,78.48,0
730,30.0,68,3.9,1,0,6.6,69.71,0
731,39.0,4,6.8,0,0,3.4,67.7,0
732,28.0,66,7.6,0,0,8.0,81.45,0
733,42.0,43,3.7,0,0,4.5,36.74,0
734,20.0,62,6.1,0,1,7.5,85.23,0
735,48.0,4,6.3,1,1,5.1,109.87,0
736,42.0,65,5.3,0,0,8.4,40.16,0
737,40.0,62,8.1,0,0,7.4,83.76,0
738,47.0,2,8.0,1,0,5.2,97.87,0
739,54.0,9,3.3,1,0,3.2,78.7,1
740,48.0,57,7.4,1,0,8.0,71.35,0
741,19.0,45,6.0,1,0,5.9,99.71,0
742,25.0,18,5.5,1,0,5.5,103.04,0
743,31.0,48,4.5,1,0,3.5,76.17,1
744,38.0,42,2.0,1,0,4.2,57.94,0
745,43.0,41,5.6,1,0,5.0,58.34,0
746,30.0,58,5.6,1,1,5.8,90.11,0
747,39.0,42,9.0,0,1,10.0,103.31,0
748,30.0,35,3.7,0,0,4.3,47.93,1
749,31.0,38,1.8,0,0,3.9,23.76,0
750,23.0,67,2.6,1,0,6.3,83.46,0
751,28.0,41,8.2,1,0,6.9,89.22,0
752,24.0,50,4.1,1,0,5.1,60.73,0
753,28.0,72,7.7,0,0,9.0,69.09,0
754,48.0,45,5.0,0,0,5.1,60.16,0
755,28.0,71,3.1,1,0,6.9,56.86,0
756,64.0,19,9.0,0,1,10.0,92.01,0
757,42.0,17,7.6,0,0,6.1,83.56,0
758,39.0,65,4.6,1,0,7.0,64.66,0
759,29.0,56,7.0,0,0,8.6,68.48,0
760,45.0,41,5.2,0,0,6.0,53.06,0
761,32.0,42,5.9,0,0,5.6,64.74,0
762,39.0,6,8.5,0,1,5.3,82.15,0
763,63.0,69,2.0,0,1,6.4,62.14,0
764,37.0,40,4.3,0,0,5.8,41.88,0
765,49.0,41,5.1,0,0,4.6,35.28,0
766,30.0,9,5.7,0,0,4.6,44.24,0
767,37.0,8,2.5,1,1,4.1,85.33,0
768,55.0,44,6.8,0,1,8.9,86.51,0
769,31.0,58,2.7,0,0,4.9,55.57,0
770,56.0,67,2.5,0,1,5.6,66.08,0
771,45.0,13,4.5,0,0,5.0,68.08,0
772,32.0,19,8.8,0,0,7.1,71.94,0
773,44.0,49,10.1,0,0,9.0,85.93,0
774,47.0,30,6.0,1,0,4.0,75.07,0
775,44.0,66,4.5,1,1,8.4,100.76,0
776,22.0,59,5.3,1,0,9.1,77.83,0
777,30.0,53,5.7,0,1,7.9,73.52,0
778,35.0,52,7.9,1,1,9.2,115.37,0
779,37.0,31,2.6,0,1,4.8,48.64,0
780,44.0,15,7.4,1,0,5.8,95.26,0
781,39.0,20,2.1,0,0,2.1,47.78,1
782,24.0,5,4.0,1,0,5.2,68.15,0
783,41.0,7,5.0,1,1,5.4,101.8,0
784,44.0,18,5.8,0,0,3.7,71.61,0
785,43.0,56,5.0,0,0,5.1,62.51,0
786,48.0,45,5.4,0,1,8.6,75.42,0
787,46.0,28,5.1,0,1,6.7,79.37,0
788,42.0,50,2.0,1,1,5.0,99.72,0
789,37.0,2,6.2,0,0,4.0,63.29,0
790,21.0,68,6.6,0,0,8.7,72.58,0
791,42.0,24,7.7,1,0,5.8,101.38,0
792,40.0,48,8.7,0,0,8.3,74.42,0
793,40.0,45,5.8,0,0,7.1,72.01,0
794,25.0,58,7.8,0,0,7.6,59.0,0
795,27.0,36,5.0,1,1,8.1,104.46,0
796,48.0,2,2.1,0,1,1.4,54.97,0
797,37.0,18,6.9,1,0,5.8,98.53,0
798,44.0,49,6.5,0,0,7.1,62.22,0
799,38.0,8,5.0,0,0,1.8,64.55,1
800,38.0,58,4.9,0,0,5.6,62.03,0
801,47.0,15,6.0,1,1,7.0,100.58,0
802,32.0,17,4.3,0,0,3.2,57.0,0
803,38.0,23,5.9,0,0,5.0,64.0,1
804,33.0,66,3.2,1,0,5.1,68.73,0
805,33.0,70,3.4,1,1,8.3,100.57,0
806,34.0,27,2.4,1,1,4.8,85.7,0
807,40.0,37,9.5,0,1,9.5,89.65,0
808,33.0,49,5.1,0,0,5.3,58.6,0
809,50.0,64,7.4,0,0,9.3,71.64,0
810,29.0,34,2.8,1,0,3.8,39.26,0
811,36.0,18,4.6,0,0,5.2,77.16,1
812,33.0,64,6.1,0,0,8.1,88.82,0
813,52.0,44,7.9,0,1,6.0,81.37,0
814,39.0,17,3.8,0,0,4.6,55.13,0
815,48.0,59,4.2,1,0,6.0,65.29,0
816,23.0,13,3.4,1,1,4.8,75.46,0
817,40.0,52,4.8,1,0,3.9,74.21,0
818,46.0,60,3.0,0,0,4.6,30.94,0
819,38.0,42,2.1,1,0,3.6,70.97,0
820,48.0,64,5.5,0,1,7.3,86.38,0
821,32.0,66,6.3,0,0,9.1,79.31,0
822,52.0,34,2.7,0,0,4.4,44.08,0
823,60.0,71,3.7,0,1,7.2,76.89,0
824,34.0,64,4.8,0,0,8.4,57.9,0
825,33.0,33,8.4,0,1,9.4,94.95,0
826,52.0,12,0.5,1,0,2.3,47.51,0
827,53.0,19,5.9,1,0,4.3,82.05,0
828,32.0,9,6.4,0,0,5.4,58.12,0
829,33.0,17,3.6,0,0,4.7,53.78,0
830,35.0,50,4.3,0,0,6.7,30.44,0
831,24.0,39,5.7,0,0,6.9,68.85,0
832,28.0,41,4.9,0,0,6.8,52.04,0
833,27.0,10,8.4,0,0,7.9,65.33,0
834,30.0,12,5.2,1,0,1.9,84.48,1
835,37.0,15,6.7,0,1,6.5,83.38,0
836,40.0,28,5.9,0,0,3.8,61.09,0
837,53.0,4,6.4,1,0,2.9,100.03,0
838,28.0,36,3.4,1,0,3.7,54.32,0
839,47.0,65,5.4,0,0,6.6,43.11,0
840,35.0,47,4.9,0,1,8.6,68.81,0
841,37.0,39,3.6,1,1,4.8,106.82,1
842,44.0,38,6.9,1,1,8.4,117.16,0
843,26.0,44,1.0,0,0,4.5,33.61,0
844,41.0,51,7.7,1,0,7.8,99.52,0
845,39.0,26,0.6,0,0,3.6,41.21,0
846,42.0,36,4.7,1,0,3.2,83.64,0
847,40.0,69,6.9,0,1,8.9,95.25,0
848,62.0,1,2.6,0,1,4.9,64.87,0
849,31.0,53,5.8,1,0,6.1,89.14,0
850,32.0,6,5.6,1,0,4.0,88.12,0
851,31.0,37,5.7,0,0,7.5,54.16,0
852,32.0,2,4.3,0,1,5.3,70.17,0
853,31.0,69,4.1,0,0,4.7,55.43,0
854,49.0,41,1.9,0,0,4.0,29.54,0
855,52.0,51,4.8,0,1,6.7,66.71,0
856,32.0,47,6.8,1,1,8.1,106.56,0
857,29.0,13,4.1,0,0,3.4,50.98,0
858,42.0,69,4.2,1,0,5.8,75.74,0
859,32.0,66,8.2,1,1,10.0,115.72,0
860,44.0,59,4.7,0,0,5.3,54.71,0
861,40.0,68,5.7,1,0,7.7,81.18,0
862,22.0,59,6.1,1,0,8.0,78.53,0
863,53.0,10,4.7,0,1,5.2,73.72,0
864,55.0,13,6.4,1,1,6.7,113.2,0
865,31.0,2,7.0,1,1,6.6,118.5,0
866,34.0,15,6.8,0,0,5.6,44.13,0
867,40.0,46,7.0,0,0,7.1,55.24,0
868,41.0,57,0.8,1,0,3.3,68.61,0
869,44.0,10,2.7,0,1,3.7,60.49,0
870,58.0,22,4.0,1,0,4.1,56.5,0
871,36.0,8,3.4,1,0,2.4,84.26,0
872,30.0,21,3.6,0,0,3.4,57.86,0
873,24.0,22,6.8,0,1,8.3,72.07,0
874,30.0,45,5.2,0,1,9.4,64.34,0
875,37.0,40,4.7,0,1,9.3,103.45,0
876,55.0,22,4.5,1,0,4.4,68.57,0
877,32.0,30,4.2,0,1,4.9,83.17,0
878,40.0,62,4.5,0,0,6.0,68.03,0
879,37.0,45,7.8,0,1,9.3,74.36,0
880,49.0,35,1.5,1,0,3.9,53.24,1
881,63.0,42,7.5,0,0,6.7,78.06,0
882,32.0,5,9.6,1,0,6.8,89.31,0
883,33.0,27,7.5,1,0,5.6,81.96,0
884,48.0,70,3.0,1,0,7.3,68.14,0
885,44.0,62,4.0,0,0,6.5,48.88,1
886,56.0,32,7.1,0,0,6.2,76.24,0
887,43.0,8,4.5,0,0,3.6,58.14,0
888,34.0,18,4.0,0,0,2.3,52.01,0
889,43.0,15,4.8,1,1,6.1,97.52,0
890,49.0,26,2.8,0,1,5.1,53.28,1
891,46.0,53,4.7,0,1,5.7,85.86,0
892,43.0,44,2.6,1,0,3.3,69.33,0
893,48.0,32,6.4,0,1,7.3,88.78,0
894,49.0,28,3.3,0,1,4.9,68.77,0
895,51.0,39,5.1,0,0,5.0,56.64,0
896,44.0,32,4.1,1,0,4.6,76.6,0
897,36.0,18,5.8,0,0,6.3,58.86,0
898,39.0,70,6.6,1,0,8.6,86.81,0
899,50.0,11,5.6,0,1,7.1,71.87,0
900,29.0,32,3.6,0,0,4.5,53.31,0
901,41.0,20,3.9,1,0,3.4,85.61,0
902,34.0,40,9.7,1,0,8.6,106.0,0
903,38.0,8,6.9,0,0,6.0,80.53,0
904,50.0,35,4.6,1,0,5.5,73.42,0
905,39.0,69,3.9,0,0,7.5,70.73,0
906,38.0,21,2.1,1,0,2.5,70.04,0
907,24.0,24,7.3,1,0,4.9,63.56,0
908,45.0,17,3.6,0,0,3.2,67.01,0
909,44.0,18,7.1,1,1,5.9,101.02,0
910,59.0,12,6.7,0,1,6.6,85.37,0
911,34.0,16,7.7,1,0,5.0,98.64,0
912,40.0,4,6.5,1,0,4.7,88.28,0
913,40.0,34,4.6,0,0,5.1,51.77,0
914,53.0,46,5.0,0,0,5.7,48.75,0
915,37.0,31,5.0,1,0,4.8,75.12,0
916,40.0,25,4.5,0,0,4.0,64.2,0
917,44.0,24,1.8,1,1,5.1,73.6,0
918,39.0,65,0.7,0,0,4.0,33.99,0
919,33.0,25,6.5,1,1,5.8,114.69,0
920,39.0,28,4.6,0,0,4.8,42.65,0
921,48.0,36,6.9,0,0,8.2,69.27,0
922,27.0,6,4.2,1,0,2.8,86.69,0
923,39.0,66,5.0,1,0,6.4,83.52,0
924,30.0,67,6.9,0,0,8.8,75.55,0
925,49.0,72,8.1,0,1,9.9,90.14,0
926,22.0,48,4.4,1,0,4.3,68.37,0
927,32.0,70,3.0,1,0,4.0,68.47,0
928,41.0,67,7.4,1,1,10.0,98.48,0
929,53.0,48,4.4,1,0,6.4,100.89,0
930,37.0,65,4.0,0,0,5.5,50.07,0
931,32.0,44,4.2,1,0,4.0,57.18,0
932,56.0,63,3.6,1,0,6.5,66.3,0
933,23.0,46,6.5,0,0,6.8,60.73,0
934,18.0,19,2.3,0,0,0.6,28.83,1
935,42.0,64,5.2,0,0,7.2,43.12,0
936,32.0,71,5.5,1,0,7.7,79.06,0
937,27.0,50,3.8,1,1,8.1,99.42,0
938,45.0,63,8.2,1,0,9.7,105.37,0
939,40.0,41,6.8,0,0,7.7,75.14,0
940,32.0,7,4.1,1,0,2.3,69.56,1
941,25.0,9,4.8,1,0,2.4,52.19,0
942,46.0,4,6.8,0,0,5.5,,0
943,44.0,49,5.2,0,0,6.1,53.62,0
944,37.0,6,7.8,1,1,7.9,109.65,0
945,56.0,21,6.1,1,0,5.5,98.06,0
946,27.0,15,5.5,0,0,6.0,54.41,0
947,22.0,67,5.5,0,1,8.3,82.35,0
948,31.0,66,11.3,0,0,10.0,88.95,0
949,37.0,56,3.0,0,1,5.7,52.44,0
950,40.0,68,2.8,0,0,4.5,33.18,0
951,35.0,32,4.5,0,1,7.6,70.37,0
952,41.0,66,7.8,1,0,8.7,93.88,0
953,25.0,29,0.5,1,1,5.8,71.28,0
954,52.0,66,1.2,0,0,2.8,29.65,0
955,37.0,34,4.2,1,0,4.7,75.28,0
956,49.0,27,9.2,1,0,8.0,94.16,0
957,41.0,60,5.1,0,1,9.3,84.18,0
958,42.0,39,2.7,0,0,2.9,46.4,0
959,43.0,44,6.6,1,0,6.3,82.95,0
960,42.0,36,8.3,1,1,7.7,122.51,0
961,44.0,19,3.7,0,0,5.0,61.91,0
962,51.0,45,5.9,0,0,4.7,61.32,0
963,39.0,21,5.3,1,1,6.4,87.11,0
964,45.0,23,6.1,0,0,7.9,76.45,0
965,37.0,27,4.1,1,1,6.8,112.1,0
966,52.0,72,6.3,1,0,9.2,98.68,0
967,31.0,19,6.7,0,0,7.3,69.69,0
968,56.0,41,6.4,0,0,6.7,67.22,0
969,37.0,26,1.8,0,1,4.2,60.2,1
970,23.0,28,2.1,0,1,4.4,61.63,0
971,39.0,64,3.6,0,0,5.7,36.49,0
972,31.0,68,5.5,1,0,6.7,71.26,0
973,46.0,51,6.1,0,0,8.2,51.8,0
974,31.0,48,2.9,0,1,5.4,44.37,0
975,33.0,10,5.6,1,0,4.2,70.77,0
976,19.0,39,6.9,1,0,5.4,89.4,0
977,33.0,19,6.3,1,1,7.7,84.34,0
978,18.0,64,4.1,0,1,9.1,60.88,0
979,22.0,19,4.3,0,0,1.7,49.0,0
980,45.0,62,2.4,0,1,7.8,54.37,0
981,45.0,13,8.5,0,1,8.8,89.05,0
982,42.0,25,5.9,1,1,8.2,107.6,0
983,28.0,42,1.8,0,0,3.7,48.49,1
984,37.0,39,7.5,1,0,7.8,84.89,0
985,37.0,30,6.3,0,1,7.8,78.54,0
986,26.0,5,7.4,0,0,4.4,44.83,0
987,53.0,18,3.9,1,0,3.5,80.34,1
988,46.0,21,4.2,0,0,3.5,42.19,1
989,35.0,50,3.4,0,0,5.9,50.3,0
990,38.0,6,9.2,0,0,6.5,73.02,0
991,40.0,50,4.0,1,1,7.3,117.31,0
992,18.0,66,3.1,0,0,4.4,63.75,0
993,35.0,1,3.7,0,0,4.5,54.82,0
994,31.0,57,4.3,1,0,6.2,81.02,0
995,27.0,30,8.1,1,0,5.8,98.11,0
996,35.0,58,5.6,1,0,7.8,78.17,0
997,55.0,52,7.5,0,1,9.6,79.61,0
998,44.0,37,5.6,1,0,6.5,73.44,0
999,32.0,48,4.6,1,0,8.8,71.86,0
1000,43.0,1,2.9,0,1,4.7,68.77,1
1001,51.0,19,8.2,0,0,7.8,68.56,0
1002,47.0,46,7.0,1,0,6.8,69.46,0
1003,38.0,67,7.2,1,0,8.5,116.47,0
1004,31.0,2,6.9,1,0,4.5,87.62,0
1005,44.0,56,3.6,1,0,4.0,94.4,0
1006,41.0,17,5.5,0,1,5.8,73.63,0
1007,46.0,22,7.2,0,0,7.3,63.41,0
1008,44.0,27,6.9,0,0,6.6,73.72,0
1009,48.0,55,5.3,0,0,5.3,53.58,0
1010,32.0,32,8.9,0,0,7.8,78.77,0
1011,51.0,60,6.1,0,1,8.0,77.04,0
1012,39.0,28,7.6,1,0,7.2,88.44,0
1013,58.0,28,5.4,0,0,4.5,72.37,0
1014,31.0,25,4.3,0,0,3.7,39.22,0
1015,55.0,26,6.9,1,1,6.4,104.59,0
1016,39.0,71,6.5,1,0,9.7,105.59,0
1017,31.0,17,5.7,0,0,4.8,55.17,0
1018,33.0,7,3.3,1,0,2.6,56.83,0
1019,34.0,56,7.0,1,1,9.5,116.26,0
1020,42.0,64,3.4,0,0,6.0,46.71,0
1021,43.0,20,6.6,0,0,4.9,67.27,0
1022,32.0,38,2.8,0,0,4.1,44.69,0
1023,37.0,58,3.3,1,0,5.3,60.48,0
1024,59.0,16,5.6,0,0,5.7,60.31,0
1025,55.0,51,6.2,0,0,7.6,73.46,0
1026,42.0,27,5.4,1,1,6.6,97.16,0
1027,38.0,51,3.9,0,1,6.8,60.87,0
1028,39.0,16,7.2,0,1,7.1,84.4,0
1029,44.0,60,5.3,0,0,6.8,54.3,0
1030,27.0,40,5.4,0,1,7.2,73.72,0
1031,35.0,67,4.7,1,0,6.8,90.78,0
1032,21.0,2,3.6,1,0,1.1,75.2,1
1033,41.0,48,7.3,0,0,6.8,82.84,0
1034,44.0,52,3.7,0,0,6.6,50.84,0
1035,33.0,24,8.4,0,0,6.4,75.58,0
1036,53.0,2,3.4,1,0,2.3,93.55,0
1037,25.0,65,5.6,1,0,7.4,86.66,0
1038,23.0,20,5.1,0,0,4.4,53.14,0
1039,40.0,34,4.8,0,0,4.5,44.46,0
1040,48.0,41,6.4,0,1,8.9,73.28,0
1041,54.0,41,6.6,0,1,7.1,78.73,0
1042,33.0,23,6.1,1,1,4.8,102.86,0
1043,48.0,38,2.9,1,1,6.7,68.73,0
1044,37.0,44,2.7,1,1,4.3,88.13,0
1045,36.0,67,2.5,0,0,5.9,20.0,0
1046,46.0,62,4.5,0,1,7.4,85.33,0
1047,44.0,12,9.2,0,0,8.6,57.27,0
1048,22.0,30,4.9,0,1,6.2,76.36,0
1049,52.0,65,9.2,0,0,9.1,77.47,0
1050,51.0,41,4.9,0,0,6.4,68.09,0
1051,31.0,20,5.3,0,1,7.5,77.97,0
1052,41.0,6,6.2,0,0,6.3,59.97,0
1053,42.0,4,4.4,1,0,0.8,80.24,1
1054,40.0,10,5.5,1,0,2.3,77.0,0
1055,32.0,51,1.6,0,0,2.6,32.85,0
1056,31.0,38,3.2,0,1,4.5,68.25,0
1057,37.0,1,1.6,0,0,0.7,,1
1058,49.0,8,6.5,1,0,5.0,93.67,0
1059,43.0,63,2.3,1,1,6.4,77.55,0
1060,34.0,33,7.8,1,1,9.2,123.64,0
1061,45.0,15,5.7,1,0,4.1,88.26,1
1062,18.0,31,6.9,0,1,7.8,84.85,0
1063,49.0,21,3.7,0,0,3.6,33.13,0
1064,20.0,3,2.8,0,0,2.1,52.14,0
1065,34.0,66,4.3,1,1,7.3,116.15,0
1066,26.0,35,7.1,0,1,8.5,81.0,0
1067,25.0,41,9.2,1,0,7.5,109.74,0
1068,49.0,59,6.0,1,0,8.9,83.94,0
